DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,BitcoinAddresses,Label,Debug_Total,Version_Combined,Linker_Sum,Export_Ratio,Stack_to_Resource
84,89440,10,10,100896,112,71776,14,10,7,262144,16736,3208,0,0,89524,100,24,0.0011100429150519837,81.6902461826114
28,5776,6,6,109616,111,4096,9,0,5,262144,320,3272,0,0,5804,36,9,0.0010126166561755933,80.09288114879315
84,9136,10,10,0,0,8464,14,10,6,524288,49504,50048,0,0,9220,100,24,0.0,10.475494015864452
28,4608,6,6,0,0,4096,9,0,5,524288,33088,50048,0,0,4636,36,9,0.0,10.475494015864452
0,0,0,4,0,0,8192,11,0,3,1048576,34112,792,0,0,0,0,11,0.0,1322.2900378310214
56,430720,0,6,559776,151,430080,12,0,5,1048576,320,1624,0,0,430776,0,12,0.00026975027555615897,645.2775384615385
56,434816,0,6,564448,151,434176,12,0,5,1048576,320,1624,0,0,434872,0,12,0.00026751752594122763,645.2775384615385
84,97232,10,10,420176,1211,434176,14,10,6,262144,16704,321928,0,0,97316,100,24,0.002882118726155882,0.8142913499560462
84,496928,10,10,528336,1212,397336,14,10,7,262144,16736,321928,0,0,497012,100,24,0.002293990388710236,0.8142913499560462
28,5440,6,6,464192,1211,4096,9,0,4,262144,320,321928,0,0,5468,36,9,0.0026088286553222475,0.8142913499560462
28,6736,6,6,619872,1211,4096,9,0,5,262144,320,321928,0,0,6764,36,9,0.0019536259846775067,0.8142913499560462
84,55808,10,10,247712,165,286720,14,10,5,262144,16704,25864,0,0,55892,100,24,0.0006660934226302213,10.135086023583995
84,285424,10,10,355024,168,251144,14,10,6,262144,16736,25872,0,0,285508,100,24,0.0004732061122456165,10.131952228191551
56,19036,0,5,0,0,0,11,0,4,0,33088,1056,0,0,19092,0,11,0.0,0.0
0,0,0,4,0,0,8192,11,0,3,1048576,34112,768,0,0,0,0,11,0.0,1363.557867360208
28,151316,0,4,0,0,8192,11,0,3,1048576,34144,1032,0,0,151344,0,11,0.0,1015.0784123910939
28,19540,0,4,0,0,8192,11,0,3,1048576,34144,1576,0,0,19568,0,11,0.0,664.9181991122384
28,18520,0,4,0,0,8192,11,0,3,1048576,34144,4008,0,0,18548,0,11,0.0,261.5555001247194
28,27560,0,4,0,0,8192,11,0,3,1048576,34144,1008,0,0,27588,0,11,0.0,1039.222993062438
0,0,0,4,0,0,8192,11,0,3,1048576,34144,1080,0,0,0,0,11,0.0,970.0055504162813
0,0,0,4,0,0,8192,11,0,3,1048576,34144,69400,0,0,0,0,11,0.0,15.108946556966037
28,211152,0,4,0,0,8192,11,0,3,1048576,34144,1040,0,0,211180,0,11,0.0,1007.2776176753122
28,130192,0,4,0,0,8192,11,0,3,1048576,34144,3976,0,0,130220,0,11,0.0,263.6600452602464
0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,0,0,0,11,0.0,942.1168014375562
56,26404,0,4,0,0,8192,48,0,3,1048576,34144,6240,0,0,26460,0,48,0.0,168.0141003044384
56,70928,0,5,0,0,0,11,0,4,0,34112,1266,0,0,70984,0,11,0.0,0.0
56,75584,0,4,0,0,8192,48,0,3,1048576,34144,43080,0,0,75640,0,48,0.0,24.339639284139178
56,473924,0,4,0,0,8192,48,0,3,1048576,34144,52196,0,0,473980,0,48,0.0,20.088817364982663
56,1414716,0,5,0,0,0,11,0,4,0,34112,1330,0,0,1414772,0,11,0.0,0.0
56,2218360,0,5,0,0,0,11,0,4,0,34112,1048,0,0,2218416,0,11,0.0,0.0
56,312656,0,4,0,0,8192,48,0,3,1048576,34144,1088,0,0,312712,0,48,0.0,962.8797061524334
56,19144,0,4,0,0,8192,48,0,3,1048576,34144,1252,0,0,19200,0,48,0.0,836.8523543495611
56,160812,0,4,0,0,8192,48,0,3,1048576,34144,1128,0,0,160868,0,48,0.0,928.7652790079717
56,117368,0,4,0,0,8192,48,0,3,1048576,34144,1176,0,0,117424,0,48,0.0,890.8887000849618
56,510644,0,4,0,0,8192,48,0,3,1048576,34144,1176,0,0,510700,0,48,0.0,890.8887000849618
84,42176,10,10,535920,229,561152,14,10,6,262144,16704,706712,0,0,42260,100,24,0.00042730178515116966,0.37093416988225775
84,537424,10,10,647328,232,515968,14,10,7,262144,16736,706712,0,0,537508,100,24,0.00035839580800489396,0.37093416988225775
28,7904,6,6,649216,229,4096,9,0,5,262144,320,702032,0,0,7932,36,9,0.00035273259942361336,0.37340694810642805
28,6016,6,6,520448,229,4096,9,0,4,262144,320,702032,0,0,6044,36,9,0.0004400046882595605,0.37340694810642805
28,4144,6,6,60272,241,87016,10,10,6,262144,320,1724332,0,0,4172,36,20,0.00399847361173328,0.15202631974218436
28,4128,6,6,53168,241,78400,10,10,5,262144,320,1565040,0,0,4156,36,20,0.004532716432507664,0.16749976518187062
84,7776,10,10,77936,1716,86016,14,10,6,262144,16704,1304,0,0,7860,100,24,0.022017783594441665,200.87662835249043
84,78768,10,10,92336,1716,74096,14,10,7,262144,16736,1304,0,0,78852,100,24,0.018584099548393386,200.87662835249043
28,5104,6,6,82480,1716,4096,9,0,5,262144,320,1304,0,0,5132,36,9,0.020804791406505742,200.87662835249043
84,162240,10,6,0,0,159744,14,10,5,1048576,320,1128,0,0,162324,60,24,0.0,928.7652790079717
84,66880,10,10,0,0,62640,14,10,8,524288,49632,2392,0,0,66964,100,24,0.0,219.09235269536148
28,2334720,0,4,2519040,80073,2603084,2,28,11,2097152,32768,1256,0,0,2334748,0,30,0.03178709675626558,1668.378679395386
28,4960,6,6,34128,165,4096,9,0,5,262144,64,65924,0,0,4988,36,9,0.00483459814234229,3.976397421312097
28,4960,6,6,35216,165,4096,9,0,5,262144,64,70456,0,0,4988,36,9,0.004685237243376778,3.720623926650297
28,4960,6,6,34128,165,4096,9,0,5,262144,64,45852,0,0,4988,36,9,0.00483459814234229,5.717052319368417
28,4992,6,6,35952,165,4096,9,0,5,262144,64,68112,0,0,5020,36,9,0.004589324952020694,3.8486632507744485
28,4864,6,6,79248,124,4096,9,0,6,262144,64,145680,0,0,4892,36,9,0.0015646885134197278,1.7994384991865788
28,4864,6,6,79616,124,4096,9,0,6,262144,64,144760,0,0,4892,36,9,0.001557456322142256,1.8108744758602109
28,4864,6,6,79248,124,4096,9,0,6,262144,64,145432,0,0,4892,36,9,0.0015646885134197278,1.8025069963488343
28,4880,6,6,81600,124,4096,9,0,6,262144,64,148952,0,0,4908,36,9,0.0015195892207203344,1.7599108443603015
28,4816,6,6,0,0,4096,9,0,5,524288,33088,2040,0,0,4844,36,9,0.0,256.8780009799118
84,17984,10,10,106096,2345,167936,14,10,5,262144,16704,2008,0,0,18068,100,24,0.022102415713922165,130.48481831757093
84,127168,10,10,133024,2348,110912,14,10,6,262144,16736,2008,0,0,127252,100,24,0.017650817515504603,130.48481831757093
28,6224,6,6,174432,2263,4096,9,0,5,262144,64,1336,0,0,6252,36,9,0.012973462590220888,196.06881077038145
28,5168,6,6,150512,2263,4096,9,0,4,262144,320,1336,0,0,5196,36,9,0.015035246124919441,196.06881077038145
28,6640,6,6,218912,164,4096,9,0,5,262144,64,61000,0,0,6668,36,9,0.0007491560574292071,4.297372174226652
28,5392,6,6,180048,164,4096,9,0,4,262144,320,61000,0,0,5420,36,9,0.0009108631539192109,4.297372174226652
0,0,6,6,0,0,0,9,0,1,262144,64,163088,0,0,0,36,9,0.0,1.6073677562557867
0,0,6,6,0,0,0,9,0,1,262144,1344,163088,0,0,0,36,9,0.0,1.6073677562557867
56,403872,6,6,425816,165,405504,8,0,6,262144,64,1400,0,0,403928,36,8,0.00038749040080598003,187.11206281227695
84,789328,10,10,840480,444,772904,14,10,8,262144,16736,707944,0,0,789412,100,24,0.000528268931718861,0.37028865236706243
84,22000,10,10,708064,441,716800,14,10,7,262144,16704,707944,0,0,22084,100,24,0.0006228241757465769,0.37028865236706243
56,425880,6,6,117248,165,4096,8,0,4,262144,320,1400,0,0,425936,36,8,0.0014072614691809737,187.11206281227695
84,185036,0,6,237568,494,188416,14,10,6,1048576,320,7648,0,0,185120,0,24,0.0020793958807756906,137.08667799712381
0,0,6,4,0,0,32768,6,0,5,1048576,34112,29472,0,0,0,24,6,0.0,35.57751162080548
0,0,6,5,0,0,36864,10,0,6,1048576,34112,422352,0,0,0,30,10,0.0,2.4827004898745835
84,41296,6,5,0,0,36864,14,0,6,1048576,34112,104960,0,0,41380,30,14,0.0,9.990148721906232
84,41328,6,5,0,0,36864,14,0,6,1048576,50496,193712,0,0,41412,30,14,0.0,5.413038877101692
84,5056,10,10,13248,1170,20480,14,10,6,262144,16704,1080,0,0,5140,100,24,0.08830855158879916,242.50138760407032
84,18624,10,10,20672,1172,17264,14,10,7,262144,16736,1080,0,0,18708,100,24,0.056692303971363614,242.50138760407032
28,4832,6,6,23936,1170,4096,9,0,5,262144,320,1080,0,0,4860,36,9,0.048878305552074196,242.50138760407032
28,4464,6,6,18896,1170,4096,9,0,4,262144,320,1080,0,0,4492,36,9,0.06191458961739959,242.50138760407032
28,40960,0,4,0,0,58000,2,28,9,2097152,32768,1256,0,0,40988,0,30,0.0,1668.378679395386
28,40960,1,4,0,0,57760,2,28,8,2097152,32768,1256,0,0,40988,4,30,0.0,1668.378679395386
56,4096,10,10,0,0,0,14,10,2,262144,1344,853392,0,0,4152,100,24,0.0,0.30717852150181685
56,4096,10,10,0,0,0,14,10,2,262144,352,853392,0,0,4152,100,24,0.0,0.30717852150181685
0,0,6,6,0,0,0,10,10,1,262144,320,840456,0,0,0,36,20,0.0,0.3119064984883224
0,0,6,6,0,0,0,9,0,1,262144,64,761840,0,0,0,36,9,0.0,0.3440927962658875
84,68848,10,10,895792,1439,913408,14,10,6,262144,16704,16936,0,0,68932,100,24,0.0016063979066592393,15.477593434492531
84,987632,10,10,1147792,1440,938976,14,10,7,262144,16736,16936,0,0,987716,100,24,0.0012545816188110574,15.477593434492531
28,18932,0,4,0,0,8192,11,0,3,1048576,34144,960,0,0,18960,0,11,0.0,1091.130072840791
28,19252,0,4,0,0,8192,11,0,3,1048576,34144,1024,0,0,19280,0,11,0.0,1023.0009756097561
28,49152,0,4,0,0,66064,2,28,9,2097152,32768,1256,0,0,49180,0,30,0.0,1668.378679395386
28,32768,0,4,0,0,49696,2,28,9,2097152,32768,1256,0,0,32796,0,30,0.0,1668.378679395386
28,4848,6,6,0,0,4096,9,0,5,524288,33088,2064,0,0,4876,36,9,0.0,253.89249394673124
84,12000,10,10,0,0,36864,14,10,5,262144,49472,2056,0,0,12084,100,24,0.0,127.4399611084103
0,0,0,4,0,0,33268,2,25,18,2097152,0,1256,0,0,0,0,27,0.0,1668.378679395386
84,216768,10,10,223168,90,229376,14,10,5,262144,16704,1048,0,0,216852,100,24,0.00040328181781519834,249.89895138226882
84,225456,10,10,226720,92,12560,14,10,6,262144,16736,1048,0,0,225540,100,24,0.00040578508386960183,249.89895138226882
28,4224,6,6,221472,90,4096,9,0,4,262144,320,1048,0,0,4252,36,9,0.00040637007671364,249.89895138226882
28,4352,6,6,223424,90,4096,9,0,5,262144,320,1048,0,0,4380,36,9,0.0004028197381671702,249.89895138226882
84,4432,10,10,9072,87,16384,14,10,5,262144,16704,1056,0,0,4516,100,24,0.009588890113523641,248.00756859035005
84,13072,10,10,14096,88,12736,14,10,6,262144,16736,1056,0,0,13156,100,24,0.006242462935376321,248.00756859035005
84,4544,10,10,12352,89,20480,14,10,5,262144,16704,1048,0,0,4628,100,24,0.0072047275965352545,249.89895138226882
84,17360,10,10,18656,92,16656,14,10,6,262144,16736,1048,0,0,17444,100,24,0.004931125046899287,249.89895138226882
28,4240,6,6,11072,89,4096,9,0,4,262144,320,1048,0,0,4268,36,9,0.008037568861193896,249.89895138226882
28,4400,6,6,13472,89,4096,9,0,5,262144,320,1048,0,0,4428,36,9,0.006605804200994582,249.89895138226882
84,6656,10,10,8352,88,20480,14,10,5,262144,17728,1032,0,0,6740,100,24,0.010535137076499461,253.76960309777348
84,11168,10,10,11760,88,8656,14,10,6,262144,16736,1032,0,0,11252,100,24,0.007482356942436868,253.76960309777348
84,224076,0,6,286720,486,225280,14,10,8,1048576,16736,7648,0,0,224160,0,24,0.001695027570355851,137.08667799712381
28,14828,0,4,0,0,8192,8,0,3,1048576,1344,1504,0,0,14856,0,8,0.0,696.7282392026578
84,6033376,10,10,6629552,2616,5869376,14,10,8,262144,16736,5750896,1,0,6033460,100,24,0.0003945967397801933,0.0455831498981811
84,126464,10,10,132144,4296,87920,14,10,6,524288,49504,2328,0,0,126548,100,24,0.03250974308524727,225.1129240017175
84,70048,10,10,0,0,65856,14,10,6,524288,49504,88000,0,0,70132,100,24,0.0,5.957750480108181
28,4096,0,6,4128,56,0,14,10,2,1048576,1344,3672,0,0,4124,0,24,0.013562605957859046,285.4821671658045
56,12581616,1,10,13194560,684,10969088,14,0,7,1048576,16736,1000,0,0,12581672,10,14,5.1839542065855774e-05,1047.5284715284715
84,14842528,10,10,15189280,80,4677632,14,0,7,1048576,16736,1024,0,0,14842612,100,14,5.26687207906681e-06,1023.0009756097561
28,4365824,10,10,75010480,334,4362240,12,0,5,1048576,320,1024,0,0,4365852,100,12,4.452711081802022e-06,1023.0009756097561
28,317200,0,6,0,0,233472,14,0,7,1048576,49504,8168,0,0,317228,0,14,0.0,128.36038682825316
0,0,0,4,0,0,8192,8,0,3,4194304,34112,880,0,0,0,0,8,0.0,4760.844494892168
28,8400,0,4,0,0,8192,8,0,3,1048576,1088,1040,0,0,8428,0,8,0.0,1007.2776176753122
84,296320,10,6,0,0,200704,12,10,6,4194304,49504,1892,0,0,296404,60,22,0.0,2215.691494981511
56,4096,10,10,0,0,0,14,10,2,262144,352,693448,1,0,4152,100,24,0.0,0.3780292422369922
84,18288,10,10,170720,104,196608,14,10,5,262144,16704,976,0,0,18372,100,24,0.0006091810614979997,268.3152507676561
84,152784,10,10,216784,104,144368,14,10,6,262144,16736,976,0,0,152868,100,24,0.0004797379892520239,268.3152507676561
28,4160,0,6,62896,57,876544,12,0,5,1048576,320,912,0,0,4188,0,12,0.000906243541027394,1148.4950711938664
28,4400,0,4,37024,57,4096,8,0,4,1048576,320,912,0,0,4428,0,8,0.0015395003376097232,1148.4950711938664
84,1339916,10,6,398924,104,1355776,14,10,6,1048576,320,2339112,1,0,1340000,60,24,0.000260700632951056,0.4482793263942358
28,4096,10,6,0,0,0,14,10,2,1048576,1344,361304,0,0,4124,60,24,0.0,2.9021906699326054
84,14352,10,10,319904,163,331776,14,10,5,262144,16704,17120,0,0,14436,100,24,0.000509526265610103,15.311255183692541
84,337616,10,10,384464,164,320960,14,10,6,262144,16736,17120,0,0,337700,100,24,0.00042656678761395704,15.311255183692541
28,4832,6,6,285456,163,4096,9,0,4,262144,320,17112,0,0,4860,36,9,0.0005710141982855562,15.318412902471804
28,5536,6,6,373968,163,4096,9,0,5,262144,320,17112,0,0,5564,36,9,0.00043586500485334344,15.318412902471804
84,19296,10,10,212512,1915,311296,14,10,8,262144,16704,1360,0,0,19380,100,24,0.009011213431648887,192.61131520940484
84,13632,10,6,16752,80,12288,14,10,6,1048576,352,1024,0,0,13716,60,24,0.00477526413179729,1023.0009756097561
84,289536,10,10,333360,484,247880,14,10,7,262144,16736,1488,0,0,289620,100,24,0.0014518794940019978,176.05372733378107
84,34576,10,10,256608,482,274432,14,10,6,262144,16704,1488,0,0,34660,100,24,0.0018783440954915844,176.05372733378107
84,69376,10,10,253072,482,282624,14,10,7,262144,16704,1488,0,0,69460,100,24,0.0019045887945375445,176.05372733378107
84,1197968,10,10,1386320,160,1059176,14,10,7,262144,16736,1056,0,0,1198052,100,24,0.00011541338550018357,248.00756859035005
56,123760,0,6,174400,132,122880,12,0,6,1048576,352,1328,0,0,123816,0,12,0.0007568763940573735,788.9962377727614
28,16384,0,4,32768,137,37304,2,28,11,2097152,32768,1256,0,0,16412,0,30,0.004180780615825933,1668.378679395386
28,82464,0,4,0,0,8192,11,0,3,1048576,34144,960,0,0,82492,0,11,0.0,1091.130072840791
84,69008,10,10,76608,120,62904,14,10,7,262144,16736,1056,0,0,69092,100,24,0.0015663955932070644,248.00756859035005
84,119984,0,6,139760,116,110592,14,10,6,1048576,16704,992,0,0,120068,0,24,0.0008299883372328475,1055.9677744209466
84,143392,0,6,181504,116,122880,14,10,7,1048576,16736,992,0,0,143476,0,24,0.00063910085121622,1055.9677744209466
28,528384,0,0,597056,52,0,9,0,12,1048576,0,25536,0,0,528412,0,9,8.709386206007132e-05,41.06104867447233
28,442368,0,0,498704,54,0,9,0,9,1048576,0,21628,0,0,442396,0,9,0.0001082804463560622,48.48009616718295
28,5200,6,6,0,0,4096,9,0,5,524288,32832,6416,0,0,5228,36,9,0.0,81.70297646875487
28,5392,6,6,1012048,6695,4096,9,0,6,262144,320,24872,0,0,5420,36,9,0.006615292342564441,10.539299642182286
84,28320,10,10,312832,6752,327680,14,10,6,262144,16704,25896,0,0,28404,100,24,0.021583400728184047,10.122562458972082
84,392176,10,10,478448,6752,380952,14,10,7,262144,16736,25896,0,0,392260,100,24,0.014112266929181584,10.122562458972082
28,4752,6,6,715936,6695,4096,9,0,6,262144,320,24872,0,0,4780,36,9,0.009351381476303083,10.539299642182286
84,19776,10,10,247520,240,253952,14,10,6,262144,16704,608568,0,0,19860,100,24,0.0009696146993588423,0.43075477061762923
84,252816,10,10,293824,240,234864,14,10,7,262144,16736,608568,0,0,252900,100,24,0.0008168127286650216,0.43075477061762923
28,5360,6,6,378224,240,4096,9,0,5,262144,320,609456,0,0,5388,36,9,0.0006345429307951616,0.43012714596764007
28,6624,6,6,494064,240,4096,9,0,5,262144,320,609456,0,0,6652,36,9,0.00048576604292957406,0.43012714596764007
84,152288,10,10,158528,296,140224,14,10,6,262144,16736,1096,0,0,152372,100,24,0.0018671662598010459,238.9644484958979
84,15248,10,10,129088,296,143360,14,10,5,262144,16704,1096,0,0,15332,100,24,0.00229299165691887,238.9644484958979
84,13344,10,10,0,0,12640,14,10,7,524288,49632,2576,0,0,13428,100,24,0.0,203.44897167248737
28,57616,0,5,116848,2214,57344,10,0,5,1048576,320,1912,0,0,57644,0,10,0.01894753057364633,548.131730266597
28,70176,0,5,133120,2104,69632,10,0,6,1048576,320,1888,0,0,70204,0,10,0.01580516973279948,555.0958178930651
28,25136,0,5,0,0,24576,10,0,5,1048576,33088,33016,0,0,25164,0,10,0.0,31.75866977617591
0,0,0,6,55792,5200,40960,12,0,6,1048576,352,888,0,0,0,0,12,0.0932016561217357,1179.5005624296964
28,40560,0,6,42960,5496,32768,14,10,5,1048576,320,936,0,0,40588,0,24,0.12792998300784433,1119.0779082177162
28,416928,0,6,428736,1672,319488,14,10,5,1048576,320,944,0,0,416956,0,24,0.00389982670028479,1109.6042328042329
0,0,0,6,119168,477,102400,12,0,6,1048576,352,880,0,0,0,0,12,0.004002718827883091,1190.211123723042
28,119360,0,6,120208,508,110592,14,10,5,1048576,320,928,0,0,119388,0,24,0.004225973096856309,1128.7147470398277
84,9808,10,10,64256,124,69632,14,10,5,262144,16704,3016,0,0,9892,100,24,0.0019297508442659944,86.88896254557507
84,75088,10,10,87152,124,68696,14,10,6,262144,16736,3016,0,0,75172,100,24,0.0014227852168026344,86.88896254557507
0,0,0,5,0,0,143360,10,0,5,1048576,33088,1657720,0,0,0,0,10,0.0,0.632540698947531
28,115184,0,5,0,0,114688,10,0,5,327680,33088,33208,0,0,115212,0,10,0.0,9.867204673431901
28,123856,0,5,0,0,122880,10,0,6,1048576,33088,11844,0,0,123884,0,10,0.0,88.52477838750528
28,185056,0,5,0,0,184320,10,0,5,1048576,33088,32904,0,0,185084,0,10,0.0,31.866767968393862
28,20880,0,5,23952,116,20480,10,0,6,1048576,320,928,0,0,20908,0,10,0.004842817183651317,1128.7147470398277
28,16592,0,5,18848,124,16384,10,0,5,1048576,320,952,0,0,16620,0,10,0.006578598334129131,1100.289611752361
28,8480,0,5,9760,71,8192,10,0,6,1048576,320,896,0,0,8508,0,10,0.007273844892941297,1168.9810479375697
28,8368,0,5,9744,74,8192,10,0,5,1048576,320,920,0,0,8396,0,10,0.0075936377629553615,1138.5190010857764
84,13524,0,6,20480,146,16384,14,10,5,1048576,320,17192,0,0,13608,0,24,0.007128558175870318,60.988541848426685
84,858864,10,10,0,0,793960,14,10,7,524288,49504,2048,0,0,858948,100,24,0.0,255.87506100536848
28,5152,6,6,0,0,4096,9,0,5,524288,33088,2024,0,0,5180,36,9,0.0,258.90765432098766
84,7072,10,10,0,0,319488,14,10,5,262144,49472,2024,0,0,7156,100,24,0.0,129.45382716049383
84,66000,10,10,0,0,62000,14,10,6,524288,49504,2024,0,0,66084,100,24,0.0,258.90765432098766
28,4640,6,6,0,0,4096,9,0,4,262144,33088,2024,0,0,4668,36,9,0.0,129.45382716049383
84,8128,10,10,73792,3181,81920,14,10,6,262144,16704,1024,0,0,8212,100,24,0.04310706977626604,255.75024390243902
84,86928,10,10,98272,3184,82192,14,10,7,262144,16736,1024,0,0,87012,100,24,0.0323995400567806,255.75024390243902
28,4480,6,6,74464,3071,4096,9,0,4,262144,320,1024,0,0,4508,36,9,0.04124085140670113,255.75024390243902
28,4864,6,6,89632,3071,4096,9,0,5,262144,320,1024,0,0,4892,36,9,0.0342619347784856,255.75024390243902
28,46880,0,4,0,0,0,8,0,2,4194304,1280,1536,0,0,46908,0,8,0.0,2728.8900455432663
28,46880,0,4,0,0,8192,8,0,3,1048576,1280,1536,0,0,46908,0,8,0.0,682.2225113858166
28,52436,0,4,0,0,8192,48,0,3,1048576,34144,2360,0,0,52464,0,48,0.0,444.12367640830155
28,52428,0,4,0,0,0,48,0,2,4194304,34144,2360,0,0,52456,0,48,0.0,1776.4947056332062
56,8336,0,6,0,0,8192,12,0,5,1048576,320,796,0,0,8392,0,12,0.0,1315.6537013801756
28,277568,0,4,0,0,274432,8,0,5,1048576,32768,161456,0,0,277596,0,8,0.0,6.494459825216621
56,62128,0,6,97296,86,61440,12,0,6,1048576,352,1616,0,0,62184,0,12,0.0008838915896687462,648.470006184292
56,546048,0,6,862656,5117,544768,12,0,6,1048576,320,2984,0,0,546104,0,12,0.0059316738866084665,351.2817420435511
56,533728,0,6,0,0,532480,12,0,6,1048576,33088,3288,0,0,533784,0,12,0.0,318.81301307388264
56,592432,0,6,980528,5117,589824,12,0,7,1048576,352,2984,0,0,592488,0,12,0.005218611586194799,351.2817420435511
56,580064,0,6,0,0,577536,12,0,7,1048576,33120,3288,0,0,580120,0,12,0.0,318.81301307388264
84,4384,10,10,0,0,16384,14,10,6,262144,49600,1072,0,0,4468,100,24,0.0,244.309412861137
84,12976,10,10,0,0,12560,14,10,7,524288,49632,1072,0,0,13060,100,24,0.0,488.618825722274
84,184016,10,10,232512,1420,170928,14,10,8,262144,16864,30496,0,0,184100,100,24,0.00610718540468705,8.595730727612551
84,21248,10,10,193632,1419,208896,14,10,7,262144,16832,30496,0,0,21332,100,24,0.007328296313128444,8.595730727612551
28,4912,6,6,62240,747,4096,9,0,5,262144,320,1032,0,0,4940,36,9,0.012001735190629971,253.76960309777348
28,4512,6,6,50624,747,4096,9,0,4,262144,320,1032,0,0,4540,36,9,0.014755555555555555,253.76960309777348
84,18400,10,10,143280,102,151552,14,10,6,262144,16704,1056,0,0,18484,100,24,0.0007118878288119151,248.00756859035005
84,136432,10,10,189776,104,123168,14,10,7,262144,16736,1056,0,0,136516,100,24,0.000548011613630735,248.00756859035005
28,5200,6,6,140944,102,4096,9,0,5,262144,320,1056,0,0,5228,36,9,0.0007236865443967505,248.00756859035005
28,4640,6,6,88416,102,4096,9,0,4,262144,320,1056,0,0,4668,36,9,0.0011536243030186503,248.00756859035005
84,5616,10,10,19568,107,24576,14,10,5,262144,16704,1048,0,0,5700,100,24,0.005467831774745771,249.89895138226882
28,74528,0,5,95520,374,73728,9,0,6,1048576,320,1424,0,0,74556,0,9,0.003915369395211524,735.8428070175438
84,442656,10,10,523264,116,421960,14,10,7,262144,16736,44160,0,0,442740,100,24,0.00022168499708560672,5.936097461561106
84,215728,10,10,0,0,186792,14,10,6,524288,49504,9104,0,0,215812,100,24,0.0,57.58242723778144
28,108320,0,5,153424,2753,106496,10,0,5,1048576,320,1452,0,0,108348,0,10,0.01794362066156102,721.6627666896077
84,9472,10,10,50768,129,57344,14,10,5,262144,16704,1088,0,0,9556,100,24,0.002540920640548366,240.71992653810835
